fahrzeug_id,typ,kilometerstand,laenge,hoehe,gewicht,sitze,farbe,ps,schaltung,verbrauch,neupreis,gebrauchtpreis,erstzulassung
1038,Limousine,51241.369,4.79,1.56,2101,5,schwarz,264,Automatik,9.1,70664.06,39056.6,2022-08-09
1039,Limousine,45949.466,5.07,1.36,1929,4,rot,295,Automatik,7.64,76195.48,46134.45,2022-11-17
1040,Limousine,40520.115,4.93,1.47,2029,5,gelb,334,Automatik,9.15,69986.23,41901.91,2022-12-09
1041,Limousine,69130.132,5.02,1.66,2359,5,rot,278,Automatik,10.81,67233.34,31842.28,2021-11-15
1042,Limousine,66448.116,4.99,1.46,2043,5,grau,249,Automatik,7.8,61573.54,27246.29,2021-09-09
1043,Limousine,56454.762,4.91,1.61,2203,4,gelb,152,Automatik,8.2,60024.07,27354.23,2022-11-08
1044,Limousine,46566.788,5.27,1.56,2331,4,grau,122,Automatik,6.95,53237.2,22692.87,2022-02-13
1045,Limousine,60930.9,5.09,1.6,2276,5,schwarz,228,Handschaltung,9.86,70654.05,37870.92,2023-03-06
1046,Limousine,39390.069,4.95,1.23,1704,5,grün,232,Handschaltung,6.42,67605.91,39709.64,2023-09-23
1047,Limousine,51890.454,5.33,1.56,2327,5,rot,204,Automatik,8.440000000000001,58839.86,27453.16,2022-07-09
1048,Limousine,30507.329,5.09,1.71,2403,5,gelb,172,Handschaltung,10.81,68343.47,43093.41,2024-04-02
1049,Limousine,54278.527,5.22,1.54,2239,5,rot,164,Handschaltung,8.1,69141.25,37101.29,2022-08-05
1050,Limousine,48712.671,5.16,1.59,2285,5,blau,235,Automatik,8.9,73232.64,42460.31,2023-01-19
1051,Limousine,74395.933,5.13,1.38,1967,5,blau,199,Automatik,6.41,64131.38,26648.23,2021-10-15
1052,Limousine,65471.029,4.92,1.46,1985,4,schwarz,252,Automatik,7.99,63576.2,29014.38,2022-06-22
1053,Limousine,82782.461,4.97,1.41,1981,5,grün,189,Automatik,6.53,63516.29,24598.39,2021-11-23
1054,Limousine,61533.482,4.92,1.59,2196,5,gelb,124,Automatik,7.1,63391.11,29459.47,2022-06-13
1055,Limousine,21685.302,5.09,1.44,2020,5,grün,169,Automatik,6.58,65614.83,43722.22,2023-08-03
1056,Limousine,54695.916,5.24,1.53,2237,5,grau,138,Handschaltung,7.69,57977.75,26050.62,2022-07-23
1057,Limousine,41906.588,5.01,1.45,2068,5,gelb,208,Handschaltung,7.97,65242.53,36900.61,2023-08-09
1058,Limousine,63945.749,4.89,1.48,2002,5,grün,176,Handschaltung,7.74,57822.19,23259.25,2022-05-15
1059,Limousine,81540.819,5.19,1.47,2136,4,schwarz,237,Automatik,7.5,61254.29,22409.7,2021-06-17
1060,Limousine,68488.41,5.1,1.52,2164,5,schwarz,202,Automatik,7.83,66507.71,31061.45,2022-09-08
1061,Limousine,36191.978,4.98,1.48,2096,5,schwarz,317,Automatik,8.82,64114.94,37371.93,2023-02-11
1062,Limousine,53017.21,5.04,1.38,1954,5,rot,272,Automatik,7.18,67327.56,35806.07,2022-11-16
1063,Limousine,33501.233,4.8,1.37,1802,5,rot,210,Automatik,6.64,65877.69,40178.22,2022-12-03
1064,Limousine,70778.333,4.81,1.43,1946,4,gelb,204,Automatik,7.03,69175.68,32865.8,2022-04-21
1065,Limousine,46552.793,4.88,1.63,2259,5,grün,188,Automatik,8.91,59717.62,29759.46,2023-05-07
1066,Limousine,67627.796,5.01,1.43,1968,5,schwarz,184,Automatik,6.78,59032.9,23343.05,2021-12-15
1067,Limousine,59382.688,5.09,1.36,1896,4,grau,180,Automatik,5.89,77006.68,43987.14,2022-05-21
1068,Limousine,43605.414,4.91,1.4,1930,5,grau,248,Handschaltung,7.8,68045.24,38459.75,2023-02-21
1069,Limousine,52721.043,4.93,1.68,2347,5,gelb,359,Handschaltung,14.21,77549.61,45303.88,2022-11-27
1070,Limousine,69675.18,4.86,1.58,2169,5,grün,202,Automatik,8.54,66724.28,30404.27,2021-06-04
1071,Limousine,45951.8,5.18,1.52,2195,4,blau,199,Automatik,7.85,63570.61,33163.77,2023-02-20
1072,Limousine,53164.058,4.76,1.45,1898,4,grün,206,Automatik,6.91,63477.69,32031.09,2023-03-02
1073,Limousine,50507.85,4.96,1.37,1933,5,schwarz,173,Handschaltung,6.7,63480.75,32610.65,2022-10-15
1074,Limousine,60147.857,4.97,1.6,2223,5,grau,284,Handschaltung,11.23,75547.57,42296.96,2022-03-26
1075,Limousine,71263.504,5.09,1.51,2153,4,grün,178,Automatik,7.42,71195.85,34043.74,2022-05-12
1076,Limousine,78302.851,5.02,1.42,1970,5,grau,213,Automatik,7.01,65052.23,26845.43,2021-05-02
1077,Limousine,55070.846,4.9,1.57,2101,5,rot,192,Handschaltung,8.8,61385.16,29189.51,2022-08-06
1078,Limousine,73547.069,5.17,1.6,2307,5,schwarz,282,Handschaltung,11.03,73031.56,36098.42,2022-01-25
1079,Limousine,53635.889,4.6,1.58,2024,5,rot,200,Automatik,8.58,64119.51,32610.06,2022-11-08
1080,Limousine,42407.832,5.1,1.4,1996,4,schwarz,268,Automatik,7.37,67189.48,38899.14,2023-06-14
1081,Limousine,18505.939,4.82,1.5,2010,5,grün,260,Automatik,8.21,65356.19,44704.07,2024-04-08
1082,Limousine,52251.272,4.92,1.36,1883,4,gelb,208,Automatik,6.24,68452.27,36577.92,2022-10-12
1083,Limousine,49538.621,5.14,1.41,2018,5,rot,225,Handschaltung,7.69,71171.53,39599.2,2022-06-02
1084,Limousine,90335.255,4.94,1.58,2228,4,grau,199,Automatik,8.379999999999999,74020.56,33811.27,2021-04-01
1085,Limousine,63169.125,5.1,1.41,2027,5,blau,163,Automatik,6.09,64682.09,30680.55,2021-05-08
1086,Limousine,43234.126,5.21,1.32,1895,5,schwarz,254,Automatik,6.6,75228.66,45772.33,2022-11-18
1087,Limousine,37553.918,4.92,1.51,2152,5,grau,235,Automatik,7.83,64526.91,37483.47,2023-07-03
1088,Limousine,48974.05,4.67,1.69,2203,5,blau,265,Handschaltung,12.1,70425.12,40475.21,2022-11-18
1089,Limousine,70968.879,4.81,1.55,2083,5,schwarz,175,Handschaltung,8.24,67519.83,31252.39,2021-07-05
1090,Limousine,96475.887,5.27,1.75,2610,4,schwarz,243,Automatik,12.2,75756.08,34166.2,2020-07-03
1091,Limousine,63454.532,4.92,1.53,2064,5,schwarz,259,Automatik,8.82,73665.69,39133.27,2022-08-13
1092,Limousine,43391.264,5.0,1.67,2347,5,schwarz,219,Handschaltung,11.23,71849.83,42643.04,2023-07-28
1093,Limousine,107346.779,5.14,1.54,2244,5,schwarz,226,Handschaltung,9.31,72780.69,28575.51,2020-10-06
1094,Limousine,52257.658,4.95,1.42,1951,4,grau,244,Handschaltung,8.030000000000001,58811.0,26602.96,2022-10-08
1095,Limousine,73569.112,4.96,1.53,2139,4,grau,285,Handschaltung,10.07,67502.49,30911.14,2022-02-18
1096,Limousine,55358.002,5.09,1.52,2215,5,schwarz,223,Handschaltung,8.809999999999999,63970.5,31601.99,2022-02-26
1097,Limousine,58656.41,5.03,1.27,1761,5,grau,152,Automatik,5.27,60313.28,27387.74,2022-12-13
1098,Limousine,61963.178,5.01,1.53,2158,5,blau,207,Automatik,7.94,77749.92,43299.29,2023-03-17
1099,Limousine,72030.227,5.29,1.42,2065,4,schwarz,133,Automatik,5.99,49858.54,13198.34,2021-09-01
1100,Limousine,56646.612,4.88,1.69,2290,4,rot,284,Automatik,11.85,67700.45,34953.22,2022-09-18
1101,Limousine,65515.945,5.01,1.35,1862,5,grau,237,Automatik,6.54,70006.96,35054.96,2021-09-11
1102,Limousine,37970.843,4.98,1.44,1967,4,gelb,336,Automatik,8.74,72132.28,44476.96,2023-05-23
1103,Limousine,75121.236,4.94,1.54,2151,5,blau,217,Handschaltung,8.719999999999999,70176.16,33111.34,2021-11-04
1104,Limousine,54335.071,4.76,1.47,1970,5,rot,268,Automatik,8.27,69358.87,37217.06,2022-09-04
1105,Limousine,31962.216,5.15,1.58,2288,5,blau,274,Handschaltung,10.91,72113.83,45966.99,2023-02-12
1106,Limousine,55847.065,4.92,1.4,1928,5,grau,187,Automatik,6.23,60969.59,28395.76,2022-04-08
1107,Limousine,32092.866,5.28,1.52,2257,4,schwarz,273,Automatik,8.93,67923.86,42287.79,2023-09-28
1108,Limousine,48260.642,5.1,1.46,2031,4,schwarz,190,Automatik,7.13,69455.25,38632.87,2022-06-30
1109,Limousine,96613.541,5.1,1.42,2021,4,schwarz,192,Automatik,6.69,73153.06,31554.4,2021-07-08
1110,Limousine,39417.705,4.94,1.63,2227,5,gelb,319,Automatik,11.16,71513.74,43858.19,2022-11-11
1111,Limousine,64272.442,5.13,1.47,2083,5,gelb,180,Automatik,7.01,67629.76,32590.89,2021-12-30
1112,Limousine,48233.713,5.09,1.35,1913,5,rot,334,Automatik,7.7,73412.07,42898.05,2022-04-05
1113,Limousine,46693.694,4.82,1.54,2024,5,rot,322,Automatik,9.69,64389.24,33721.59,2022-08-27
1114,Limousine,95308.151,5.0,1.62,2318,5,gelb,230,Automatik,9.66,67871.67,25996.15,2021-04-04
1115,Limousine,56057.841,4.96,1.68,2286,5,gelb,256,Automatik,11.03,65733.08,33404.46,2022-11-26
1116,Limousine,63627.069,4.77,1.36,1815,4,schwarz,243,Handschaltung,7.35,65110.93,30148.11,2021-06-03
1117,Limousine,67616.148,5.19,1.38,1992,5,schwarz,250,Automatik,7.01,59583.23,23090.04,2021-09-16
1118,Limousine,39599.204,5.07,1.45,2033,5,schwarz,273,Handschaltung,8.67,72471.85,44480.58,2023-02-24
1119,Limousine,78768.641,4.95,1.43,1965,5,grün,204,Handschaltung,7.72,62625.4,24515.64,2021-08-10
1120,Limousine,31604.8,4.81,1.36,1852,5,grün,346,Automatik,7.98,67783.24,42438.9,2023-05-28
1121,Limousine,68819.588,5.02,1.23,1729,5,grün,204,Automatik,5.45,73831.95,38049.1,2022-05-20
1122,Limousine,80586.442,5.06,1.34,1872,5,gelb,232,Automatik,6.57,64372.14,25807.62,2021-11-16
1123,Limousine,45475.946,5.06,1.56,2234,4,grau,206,Automatik,8.27,66773.97,37143.76,2023-07-12
1124,Limousine,52480.728,4.97,1.67,2330,5,grün,172,Handschaltung,10.23,57664.16,25983.62,2023-05-15
1125,Limousine,64135.732,4.89,1.52,2060,4,grün,287,Automatik,8.83,77205.03,42697.91,2022-07-27
1126,Limousine,64804.751,5.24,1.48,2132,5,grün,381,Automatik,10.0,74790.88,39849.51,2021-09-23
1127,Limousine,43038.877,4.83,1.56,2070,5,grün,157,Handschaltung,8.309999999999999,68240.72,38908.69,2023-01-14
1128,Limousine,61033.802,5.32,1.57,2355,5,grün,290,Automatik,9.52,74504.75,41332.06,2022-07-20
1129,Limousine,49914.928,5.04,1.5,2104,4,blau,259,Handschaltung,9.09,67364.98,36258.54,2023-04-07
1130,Limousine,56281.698,5.32,1.48,2209,5,gelb,210,Automatik,7.49,68865.21,35755.0,2022-07-22
1131,Limousine,55785.83,5.06,1.59,2264,5,grau,265,Automatik,9.93,66345.62,33323.32,2022-04-30
1132,Limousine,43538.813,5.21,1.42,2055,4,rot,184,Automatik,6.44,68336.88,38944.66,2022-08-03
1133,Limousine,9693.945,5.09,1.46,2048,5,grau,323,Handschaltung,9.89,72942.04,57319.17,2023-11-06
1134,Limousine,58767.361,4.72,1.41,1857,5,schwarz,82,Handschaltung,5.59,50675.13,17296.54,2021-10-17
1135,Limousine,58778.039,5.2,1.58,2293,5,schwarz,220,Automatik,8.8,71922.44,38852.83,2022-03-19
1136,Limousine,62920.934,5.12,1.52,2178,5,rot,169,Handschaltung,7.92,67518.83,33873.73,2022-03-20
1137,Limousine,87505.043,5.22,1.5,2141,5,grau,206,Automatik,7.47,63247.95,23303.64,2021-10-23
1138,Limousine,58791.655,5.17,1.59,2303,5,gelb,331,Automatik,10.73,68435.39,34350.4,2022-03-11
1139,Limousine,60274.042,5.19,1.54,2230,5,grau,202,Automatik,7.92,64664.12,30892.27,2022-02-03
1140,Limousine,68321.661,5.16,1.48,2148,5,grau,247,Handschaltung,8.74,76343.65,40188.41,2021-12-09
1141,Limousine,76230.575,4.71,1.51,1967,5,grau,220,Automatik,7.78,66608.36,29456.27,2022-01-21
1142,Limousine,42284.767,4.85,1.55,2083,4,schwarz,221,Automatik,8.309999999999999,68391.7,39505.68,2023-06-17
1143,Limousine,65830.571,4.97,1.25,1760,5,gelb,207,Automatik,5.86,73949.75,38547.89,2021-09-01
1144,Limousine,10907.799,5.22,1.58,2296,5,schwarz,179,Handschaltung,8.92,59646.98,43456.3,2024-06-11
1145,Limousine,51795.442,4.77,1.56,2111,5,rot,213,Automatik,8.33,68817.0,37088.26,2022-10-25
1146,Limousine,22147.03,4.95,1.3,1791,5,blau,257,Automatik,6.55,69269.44,47624.73,2023-07-13
1147,Limousine,96718.712,5.39,1.54,2320,5,rot,175,Handschaltung,8.18,60773.47,18734.24,2021-05-22
1148,Limousine,61652.761,4.75,1.61,2130,5,rot,166,Automatik,8.08,70987.26,37649.05,2022-04-08
1149,Limousine,45788.8,4.88,1.64,2222,4,schwarz,220,Handschaltung,10.4,70887.21,41279.79,2023-08-08
1150,Limousine,61058.746,5.27,1.35,1935,5,blau,216,Automatik,6.46,64204.57,30373.81,2022-08-27
1151,Limousine,49938.857,5.14,1.46,2099,5,blau,328,Automatik,8.629999999999999,71408.29,39684.02,2022-03-20
1152,Limousine,88296.592,5.03,1.52,2148,5,grau,234,Automatik,8.18,63228.96,23282.12,2020-10-11
1153,Limousine,15394.965,5.16,1.28,1827,5,schwarz,217,Automatik,6.02,61467.75,41822.95,2024-01-10
1154,Limousine,57864.104,4.89,1.49,1996,5,schwarz,208,Automatik,7.33,71535.46,38932.63,2022-08-20
1155,Limousine,43933.783,5.23,1.62,2328,4,schwarz,267,Handschaltung,11.02,65436.6,35805.97,2022-10-09
1156,Limousine,36603.727,4.64,1.36,1722,5,rot,299,Automatik,7.41,73353.76,46084.56,2023-04-04
1157,Limousine,28744.475,4.91,1.59,2225,5,rot,219,Automatik,8.86,69947.83,44831.15,2023-08-15
1158,Limousine,75687.161,5.04,1.54,2173,5,gelb,241,Automatik,8.46,63005.6,25298.02,2021-03-22
1159,Limousine,42699.265,5.1,1.52,2134,5,schwarz,240,Handschaltung,9.33,61886.03,33293.67,2023-10-08
1160,Limousine,63442.568,5.05,1.64,2303,5,gelb,142,Handschaltung,8.57,62765.88,29114.68,2022-05-25
1161,Limousine,38748.152,5.2,1.63,2382,4,grün,305,Automatik,11.03,71128.35,42927.77,2023-02-21
1162,Limousine,45309.164,5.09,1.56,2233,4,rot,357,Automatik,10.73,69705.59,38908.09,2023-01-08
1163,Limousine,73005.303,5.18,1.43,2068,5,grau,265,Automatik,7.52,51203.71,14410.49,2022-04-19
1164,Limousine,80447.114,4.71,1.7,2248,4,schwarz,213,Handschaltung,11.08,67151.72,28709.88,2021-04-11
1165,Limousine,80210.197,5.1,1.45,2123,4,grau,226,Automatik,7.37,68197.62,29845.98,2021-10-26
1166,Limousine,46127.262,4.79,1.43,1961,5,grau,202,Handschaltung,7.4,75174.78,45193.34,2022-08-23
1167,Limousine,104649.901,5.2,1.44,2066,5,schwarz,204,Automatik,7.08,62340.43,18916.16,2020-11-09
1168,Limousine,45277.414,5.1,1.47,2113,5,grau,168,Handschaltung,7.3,63350.0,34488.05,2022-09-30
1169,Limousine,52995.759,4.9,1.3,1757,5,gelb,261,Automatik,6.65,65563.59,34092.4,2022-06-13
1170,Limousine,65820.143,5.27,1.58,2311,5,blau,278,Automatik,9.63,68797.04,33243.01,2021-09-16
1171,Limousine,47618.044,4.81,1.4,1902,5,schwarz,190,Handschaltung,7.02,67939.03,37289.92,2022-12-22
1172,Limousine,43653.583,4.91,1.58,2155,5,grau,231,Handschaltung,9.8,62185.4,32773.27,2022-05-08
1173,Limousine,37229.577,4.98,1.33,1862,5,grau,240,Automatik,6.89,67588.67,39995.39,2023-03-07
1174,Limousine,70851.313,4.94,1.54,2102,4,grün,274,Automatik,9.24,67985.81,31879.29,2022-07-31
1175,Limousine,59508.344,5.03,1.52,2145,5,grün,198,Handschaltung,8.23,59477.27,26515.59,2023-01-24
1176,Limousine,42445.76,5.19,1.48,2150,5,schwarz,272,Automatik,8.440000000000001,55444.49,27269.73,2023-03-15
1177,Limousine,37543.55,4.96,1.39,1907,4,grün,155,Handschaltung,6.25,61444.37,33965.37,2023-07-01
1178,Limousine,42406.29,4.89,1.44,1970,5,grün,261,Automatik,7.62,70594.54,41346.21,2023-05-07
1179,Limousine,43827.163,5.13,1.65,2421,5,gelb,165,Handschaltung,9.75,69162.88,39660.14,2022-10-12
1180,Limousine,26166.437,4.78,1.59,2122,5,blau,230,Automatik,9.12,58809.42,35372.61,2023-09-06
1181,Limousine,66331.055,4.92,1.58,2185,4,blau,232,Automatik,8.969999999999999,63267.9,27487.18,2021-12-11
1182,Limousine,25032.397,4.9,1.5,2085,5,blau,139,Automatik,6.62,63620.81,40528.11,2024-04-08
1183,Limousine,50230.217,5.02,1.41,1963,5,grau,259,Automatik,7.24,61250.32,29360.84,2022-10-16
1184,Limousine,42300.05,4.76,1.59,2144,5,grün,189,Handschaltung,8.93,64650.28,35749.56,2022-12-26
1185,Limousine,33445.33,5.09,1.46,2078,5,grün,200,Automatik,7.02,66233.64,40282.68,2023-05-05
1186,Limousine,38066.326,4.9,1.51,2078,4,schwarz,216,Automatik,7.84,68203.46,40044.76,2022-10-30
1187,Limousine,62872.912,4.67,1.54,2020,5,grau,213,Handschaltung,8.719999999999999,73695.85,38764.18,2022-05-07
1188,Limousine,43305.006,4.68,1.45,1882,4,schwarz,221,Automatik,7.21,67277.03,38566.04,2023-01-15
1189,Limousine,58704.867,4.85,1.61,2154,5,grau,215,Automatik,9.28,65988.6,32104.32,2022-10-20
1190,Limousine,28955.35,4.9,1.54,2132,5,schwarz,251,Automatik,8.64,60566.56,35571.73,2023-09-14
1191,Limousine,69798.044,5.09,1.52,2165,5,gelb,236,Automatik,7.82,54065.78,18058.49,2021-10-17
1192,Limousine,47392.236,5.07,1.59,2282,5,schwarz,271,Handschaltung,10.68,71970.39,41333.02,2023-01-08
1193,Limousine,51893.321,4.69,1.48,1953,5,schwarz,295,Handschaltung,9.54,71174.36,38934.87,2022-09-04
1194,Limousine,50621.74,5.19,1.59,2316,5,schwarz,252,Handschaltung,10.11,70459.74,39825.42,2022-05-09
1195,Limousine,66064.871,5.17,1.44,2110,5,rot,270,Automatik,7.78,73074.15,37597.67,2021-08-06
1196,Limousine,62414.333,5.0,1.52,2117,5,rot,261,Automatik,8.45,63522.42,29242.52,2022-07-14
1197,Limousine,54952.765,4.78,1.39,1859,5,rot,266,Automatik,7.33,61091.4,28688.25,2022-12-11
1198,Limousine,55767.996,4.88,1.63,2196,5,grün,257,Automatik,9.87,62252.62,29485.87,2022-05-09
1199,Limousine,45788.155,4.61,1.4,1770,5,grau,232,Automatik,7.09,67279.36,37286.14,2022-12-10
1200,Limousine,55373.512,5.13,1.42,2029,5,gelb,188,Automatik,6.66,70240.61,38129.07,2022-06-11
1201,Limousine,36189.674,5.08,1.5,2164,4,gelb,205,Handschaltung,8.559999999999999,73079.99,45730.47,2023-08-30
1202,Limousine,50060.806,5.01,1.44,1999,5,gelb,250,Handschaltung,8.280000000000001,69450.22,38319.92,2023-08-04
1203,Limousine,48327.094,4.88,1.62,2256,4,schwarz,186,Automatik,8.84,67758.55,36485.33,2022-11-07
1204,Limousine,58043.343,5.12,1.24,1797,5,schwarz,230,Automatik,5.83,72555.53,38872.06,2022-08-16
1205,Limousine,44878.996,4.9,1.45,1965,5,schwarz,168,Handschaltung,7.13,65090.54,35475.3,2023-03-23
1206,Limousine,11810.372,5.2,1.32,1936,5,blau,277,Handschaltung,7.89,72894.86,55249.66,2024-06-11
1207,Limousine,62487.626,5.03,1.37,1858,4,schwarz,193,Automatik,6.09,59284.97,24457.95,2022-04-26
1208,Limousine,42287.633,5.13,1.39,1983,4,rot,231,Handschaltung,7.54,54314.63,24975.22,2023-09-30
1209,Limousine,65173.283,5.01,1.42,2014,5,grün,280,Handschaltung,8.55,63852.23,29170.3,2021-07-23
1210,Limousine,21031.022,5.2,1.47,2127,5,grau,229,Handschaltung,8.36,66391.34,44332.61,2023-05-22
1211,Limousine,61487.359,4.99,1.71,2387,5,blau,116,Handschaltung,8.8,64664.24,29785.87,2022-03-23
1212,Limousine,30238.423,5.08,1.74,2495,5,grau,319,Handschaltung,14.73,71930.38,46908.84,2023-11-24
1213,Limousine,34773.831,4.77,1.64,2197,5,schwarz,264,Automatik,10.46,69245.92,42132.66,2023-04-06
1214,Limousine,79095.797,4.97,1.39,1892,5,blau,231,Handschaltung,7.44,68773.88,30631.68,2021-10-20
1215,Limousine,57018.918,5.17,1.37,1954,5,blau,202,Automatik,6.59,70708.51,37774.21,2022-01-22
1216,Limousine,59278.228,5.05,1.43,2014,4,schwarz,245,Automatik,7.55,68341.48,35665.98,2022-01-28
1217,Limousine,25215.013,5.12,1.69,2438,5,grau,214,Handschaltung,11.5,74603.67,51171.01,2023-08-09
1218,Limousine,68974.788,5.41,1.42,2183,5,blau,257,Automatik,7.57,66594.27,30467.87,2022-02-12
1219,Limousine,14234.696,5.14,1.6,2320,4,schwarz,188,Handschaltung,9.53,63948.45,45198.18,2024-07-07
1220,Limousine,58335.047,4.96,1.46,2073,5,rot,249,Handschaltung,8.559999999999999,62270.33,28971.06,2022-11-14
1221,Limousine,74599.261,5.1,1.39,2006,5,grün,136,Handschaltung,6.32,64470.81,27299.65,2021-04-07
1222,Limousine,64995.551,5.08,1.61,2292,5,blau,265,Automatik,10.03,68457.74,33304.39,2022-07-26
1223,Limousine,66441.173,5.0,1.48,2096,5,grün,213,Automatik,7.76,70526.42,34852.36,2022-02-25
1224,Limousine,50562.308,5.25,1.42,2113,5,schwarz,229,Automatik,7.06,70341.76,38172.79,2022-06-16
1225,Limousine,57800.324,4.98,1.54,2137,5,gelb,306,Automatik,9.74,72009.74,38695.23,2022-09-29
1226,Limousine,65292.931,5.31,1.56,2307,5,schwarz,223,Handschaltung,9.78,68740.12,33898.94,2022-11-07
1227,Limousine,59543.14,5.3,1.64,2442,5,schwarz,172,Automatik,8.92,68968.06,35552.79,2021-11-01
1228,Limousine,82326.443,4.79,1.36,1823,5,blau,198,Automatik,6.24,55487.26,16515.35,2022-01-28
1229,Limousine,59748.158,4.89,1.54,2099,5,blau,137,Automatik,6.86,65721.49,32127.67,2022-04-30
1230,Limousine,78354.675,4.75,1.41,1841,4,gelb,204,Automatik,6.64,69868.58,31448.04,2021-05-16
1231,Limousine,85067.267,5.18,1.38,2024,5,blau,314,Automatik,7.85,68641.7,28820.37,2021-03-24
1232,Limousine,76117.95,5.14,1.42,2037,4,schwarz,252,Automatik,7.2,74278.66,36086.15,2020-12-30
1233,Limousine,63856.662,5.07,1.49,2090,5,schwarz,263,Automatik,8.04,65695.04,31180.07,2022-04-28
1234,Limousine,54524.403,5.05,1.56,2172,5,grau,268,Handschaltung,10.45,60527.19,28332.76,2022-09-11
1235,Limousine,85772.407,4.98,1.38,1925,5,blau,248,Automatik,6.87,62120.53,22809.94,2021-04-16
1236,Limousine,56630.295,5.05,1.66,2388,4,gelb,300,Handschaltung,12.48,79301.46,45733.94,2022-03-17
1237,Limousine,69486.853,4.89,1.54,2085,5,schwarz,373,Handschaltung,11.7,74879.39,39749.42,2022-01-28
1238,Limousine,51908.643,4.98,1.5,2086,5,schwarz,174,Handschaltung,7.51,68369.29,36928.61,2022-07-12
1239,Limousine,82728.05,4.9,1.62,2174,5,grün,223,Handschaltung,10.4,67513.52,28139.11,2021-12-04
1240,Limousine,34664.015,4.97,1.47,2081,5,grau,165,Automatik,6.64,66122.97,39414.5,2023-06-18
1241,Limousine,90506.433,4.93,1.56,2155,4,schwarz,229,Automatik,8.58,63555.57,23329.24,2021-01-16
1242,Limousine,79832.088,5.22,1.54,2230,4,schwarz,224,Automatik,8.469999999999999,74075.12,35180.04,2021-07-30
1243,Limousine,84025.643,5.09,1.61,2347,5,blau,179,Handschaltung,9.2,64945.77,25127.47,2021-10-25
1244,Limousine,53584.636,4.93,1.46,2056,5,schwarz,361,Handschaltung,10.63,70893.93,38286.19,2022-10-01
1245,Limousine,25220.201,5.09,1.43,1994,5,grau,225,Automatik,7.38,78030.27,55019.98,2024-06-17
1246,Limousine,38217.742,5.14,1.45,2141,5,schwarz,164,Handschaltung,7.18,76960.74,49145.28,2023-04-08
1247,Limousine,34513.116,4.94,1.45,1993,4,grau,178,Automatik,6.78,70157.62,43443.18,2023-05-17
1248,Limousine,60105.519,5.22,1.46,2143,5,grau,184,Automatik,6.87,66439.29,32970.86,2022-07-24
1249,Limousine,46417.861,5.0,1.43,2009,5,schwarz,211,Automatik,7.09,74288.97,43269.92,2023-05-08
1250,Limousine,49136.541,5.1,1.45,2088,4,schwarz,221,Handschaltung,7.84,75494.47,44866.79,2022-05-14
1251,Limousine,103694.419,4.97,1.37,1930,5,rot,249,Handschaltung,7.63,60314.92,17332.38,2020-04-29
1252,Limousine,39354.523,5.06,1.66,2397,4,blau,372,Automatik,12.72,59582.79,31549.64,2023-12-21
1253,Limousine,38896.471,5.07,1.38,1991,5,grau,277,Handschaltung,8.2,59883.04,32440.38,2023-09-07
1254,Limousine,55046.138,4.98,1.48,2067,4,blau,252,Automatik,8.02,66612.95,34149.81,2022-05-26
1255,Limousine,48055.66,4.73,1.57,2137,5,grün,296,Handschaltung,11.07,77512.29,46991.12,2022-09-14
1256,Limousine,57859.865,4.99,1.51,2088,5,schwarz,150,Automatik,7.12,65981.12,32873.2,2022-07-19
1257,Limousine,25888.486,4.84,1.55,2108,5,schwarz,212,Automatik,7.95,73054.35,49445.2,2023-04-27
1258,Limousine,69661.873,4.83,1.35,1830,5,schwarz,225,Automatik,6.63,68904.43,32806.87,2021-06-07
1259,Limousine,70280.291,4.71,1.73,2266,5,blau,227,Automatik,11.31,72763.44,36356.57,2022-04-12
1260,Limousine,40132.569,5.11,1.41,2029,4,gelb,251,Automatik,7.16,63184.7,34552.59,2024-02-01
1261,Limousine,57384.542,5.15,1.58,2255,5,blau,195,Automatik,8.52,58621.39,25282.03,2021-10-26
1262,Limousine,77481.617,4.85,1.51,2032,5,blau,289,Handschaltung,9.78,69011.2,31023.03,2021-08-16
1263,Limousine,41348.64,5.21,1.67,2395,5,grau,301,Handschaltung,13.19,71185.32,42188.65,2023-02-19
1264,Limousine,48520.377,5.01,1.51,2088,5,gelb,291,Handschaltung,10.02,67085.37,35957.41,2023-02-28
